Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
BN. SANTANDER CONS.,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC PIURA,-3.79,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCOM,-7.44,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BBVA,-9.6,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANCIERA EFECTIVA,5,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO PICHINCHA,4,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
COMPARTAMOS BANCO,3.5,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CRAC LOS ANDES,2,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CRAC INCASUR,1.2,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANC. PROEMPRESA,1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMCP LIMA,1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO GNB,1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCOM,1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC TACNA,0.8,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANCIERA CONFIANZA,0.75,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC PIURA,0.35,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC HUANCAYO,0.3,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC AREQUIPA,0.3,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO RIPLEY,0.15,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANBIF,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO DE CREDITO,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BBVA,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO FALABELLA,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BN. SANTANDER CONS.,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
INTERBANK,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
SCOTIABANK PERU,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC ICA,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
MIBANCO,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CRAC LOS ANDES,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,7,7,0.5,0.5,,
FINANC. PROEMPRESA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,6.9,6.9,0.25,0.25,,
CMAC PIURA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,6.5,7,0.9,1,,
FINANCIERA OH,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,6.5,6.5,0,0,,
CMCP LIMA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,6.3,6.5,1,1,,
CRAC INCASUR,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,6,7,0,0,,
CRAC CENCOSUD SCOTIA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.75,5.75,0,0,,
FINANCIERA CONFIANZA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.5,6,0.01,0.01,,
BN. SANTANDER CONS.,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.5,5.5,0.8,0.8,,
CMAC TRUJILLO,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.5,7.5,0.25,0.5,,
COMPARTAMOS BANCO,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.5,6,0.2,0.2,,
BANCO RIPLEY,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.25,5.25,1,1,,
BANCO FALABELLA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5,6,1.5,1.75,,
CMAC HUANCAYO,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5,6,1,1,,
BANCOM,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5,5,2,2,,
CMAC CUSCO,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5,6.5,0.25,0.25,,
CMAC AREQUIPA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,4.75,5.75,0.25,0.4,,
CMAC TACNA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,4.5,6.5,0.25,0.6,,
CMAC ICA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,4,5.5,1,1.5,,
BANCO GNB,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,3.75,5.5,1.3,2,,
MIBANCO,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,3.75,5.75,1,1.3,,
BANBIF,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,1.75,3,0.8,1.3,,
BBVA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,1.1,2.6,0.6,1.1,,
BANCO DE CREDITO,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,1,3,0.5,1.25,,
BANCO PICHINCHA,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,1,1,0.5,0.5,,
SCOTIABANK PERU,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,0.3,2.6,0.15,1.1,,
INTERBANK,,AREQUIPA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,0.25,1.5,0.1,0.7,,
BANCO FALABELLA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,2,
BANCO PICHINCHA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.95,
BN. SANTANDER CONS.,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.8,
BBVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.75,
BANCOM,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.65,
CRAC LOS ANDES,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO GNB,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.5,
CMCP LIMA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.45,
ALFIN BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.4,
BANBIF,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.4,
CMAC TACNA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC HUANCAYO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.35,
MIBANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC PIURA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.3,
INTERBANK,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.3,
CMAC AREQUIPA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.3,
BANCO RIPLEY,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.25,
FINANC. PROEMPRESA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.25,
BANCO DE CREDITO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.2,
CMAC ICA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.15,
CMAC TRUJILLO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.11,
FINANCIERA CONFIANZA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.01,
CMAC CUSCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.01,
BANCO FALABELLA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,2,
BANCO PICHINCHA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.95,
BN. SANTANDER CONS.,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.8,
BBVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.75,
BANCOM,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.65,
BANBIF,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.5,
CRAC LOS ANDES,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO GNB,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.5,
CMCP LIMA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.45,
ALFIN BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.4,
CMAC HUANCAYO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.4,
CMAC TACNA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC AREQUIPA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.35,
MIBANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC PIURA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.3,
INTERBANK,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.3,
BANCO DE CREDITO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.25,
BANCO RIPLEY,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.25,
FINANC. PROEMPRESA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.25,
CRAC CENCOSUD SCOTIA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.2,
CMAC ICA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.15,
CMAC TRUJILLO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.11,
CMAC CUSCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.1,
FINANCIERA CONFIANZA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.01,
COMPARTAMOS BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.01,
BANCO FALABELLA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,2,
BANCO PICHINCHA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.95,
BN. SANTANDER CONS.,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.8,
BBVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.75,
BANCOM,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.65,
CRAC LOS ANDES,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO GNB,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.5,
CMCP LIMA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.45,
ALFIN BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.4,
BANBIF,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.4,
CMAC TACNA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC HUANCAYO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.35,
MIBANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC PIURA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.3,
INTERBANK,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.3,
CMAC AREQUIPA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.3,
BANCO RIPLEY,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.25,
FINANC. PROEMPRESA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.25,
BANCO DE CREDITO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.2,
CMAC ICA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.15,
CMAC TRUJILLO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.11,
FINANCIERA CONFIANZA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.01,
CMAC CUSCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.01,
FINANCIERA EFECTIVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,5.25,
BANCO RIPLEY,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,4.25,
BANCO FALABELLA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,4,
CRAC LOS ANDES,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,4,
FINANCIERA CONFIANZA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3.5,
BBVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3.5,
CMCP LIMA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3.4,
COMPARTAMOS BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3.3,
CMAC TRUJILLO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3.2,
CRAC INCASUR,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3.1,
CMAC PIURA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3,
CMAC ICA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3,
CMAC HUANCAYO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.85,
