Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
MIBANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PAITA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC PIURA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC AREQUIPA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO RIPLEY,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.25,
FINANC. PROEMPRESA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.25,
BANCO DE CREDITO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC DEL SANTA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.11,
FINANCIERA CONFIANZA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.01,
CMAC CUSCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.01,
BANCO FALABELLA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,2,
BANCO PICHINCHA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.8,
BBVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.75,
BANCOM,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.65,
BANBIF,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO GNB,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.5,
CMCP LIMA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.45,
ALFIN BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.4,
CMAC HUANCAYO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.4,
MIBANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC AREQUIPA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PAITA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC PIURA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO DE CREDITO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.25,
BANCO RIPLEY,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.25,
CMAC DEL SANTA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.25,
FINANC. PROEMPRESA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.25,
CRAC CENCOSUD SCOTIA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.11,
CMAC CUSCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.1,
FINANCIERA CONFIANZA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.01,
COMPARTAMOS BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.01,
BANCO FALABELLA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,2,
BANCO PICHINCHA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.8,
BBVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.75,
BANCOM,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.65,
BANCO GNB,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.5,
CMCP LIMA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.45,
ALFIN BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.4,
BANBIF,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.4,
CMAC HUANCAYO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.35,
MIBANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PAITA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC PIURA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC AREQUIPA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO RIPLEY,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.25,
FINANC. PROEMPRESA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.25,
BANCO DE CREDITO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC DEL SANTA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.11,
FINANCIERA CONFIANZA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.01,
CMAC CUSCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.01,
FINANCIERA EFECTIVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,5.4,
BANCO RIPLEY,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,4.25,
BANCO FALABELLA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,4,
FINANCIERA CONFIANZA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.5,
BBVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.5,
CMCP LIMA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.4,
COMPARTAMOS BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.3,
CMAC TRUJILLO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.2,
CMAC PAITA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.1,
CMAC PIURA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3,
CMAC HUANCAYO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.85,
BN. SANTANDER CONS.,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.8,
BANCOM,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.75,
CMAC DEL SANTA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.6,
CMAC CUSCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.6,
ALFIN BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.5,
FINANC. PROEMPRESA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1.8,
CMAC AREQUIPA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1.7,
BANBIF,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1.4,
BANCO GNB,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1.25,
MIBANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1.15,
BANCO PICHINCHA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,0.75,
INTERBANK,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO DE CREDITO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,0.2,
FINANCIERA EFECTIVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,5.4
BANCO RIPLEY,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,4.25
BANCO FALABELLA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,4
CRAC CENCOSUD SCOTIA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,4
FINANCIERA CONFIANZA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.5
BBVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.5
CMCP LIMA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.4
COMPARTAMOS BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.3
CMAC TRUJILLO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.2
CMAC PAITA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.1
CMAC PIURA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3
CMAC HUANCAYO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.85
BN. SANTANDER CONS.,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.8
BANCOM,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.75
CMAC DEL SANTA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.6
CMAC CUSCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.6
ALFIN BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.5
FINANC. PROEMPRESA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.8
CMAC AREQUIPA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.7
BANBIF,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.4
BANCO GNB,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.25
MIBANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.15
BANCO PICHINCHA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1
SCOTIABANK PERU,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.75
INTERBANK,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.5
BANCO DE CREDITO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.25
FINANCIERA EFECTIVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,5.4,
BANCO RIPLEY,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,4.25,
BANCO FALABELLA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,4,
FINANCIERA CONFIANZA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.5,
BBVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.5,
CMCP LIMA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.4,
COMPARTAMOS BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.3,
CMAC TRUJILLO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.2,
CMAC PAITA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.1,
CMAC PIURA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3,
CMAC HUANCAYO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.85,
BN. SANTANDER CONS.,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.8,
BANCOM,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.75,
CMAC DEL SANTA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.6,
CMAC CUSCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.6,
ALFIN BANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.5,
CMAC AREQUIPA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.7,
FINANC. PROEMPRESA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.6,
BANBIF,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.4,
BANCO GNB,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.25,
MIBANCO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.15,
BANCO PICHINCHA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.75,
INTERBANK,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO DE CREDITO,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.2,
FINANCIERA EFECTIVA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,5.4,
BANCO RIPLEY,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,4.25,
FINANC. PROEMPRESA,,LA LIBERTAD,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,4.2,
